size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.48148148148148145,39,729,14331,UNSAT,0.13312513497658074,1,59,0,59,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.1379798680136446,1,98,0,98,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.035035623994190246,1,18,0,18,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.03230100200744346,1,15,0,15,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.034878570993896574,1,18,0,18,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.03626963699935004,1,19,0,19,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.0408820410084445,1,22,0,22,0,0,,,,UNSAT,True
9,0.4567901234567901,37,729,14329,UNSAT,0.04674613801762462,1,26,0,26,0,0,,,,UNSAT,True
9,0.4444444444444444,36,729,14328,UNSAT,0.12081390200182796,1,82,0,82,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.053955044015310705,1,31,0,31,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.04856096100411378,1,26,0,26,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.04914638097397983,1,28,0,28,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.09916553201037459,1,64,0,64,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.03222700199694373,1,16,0,16,0,0,,,,UNSAT,True
9,0.5555555555555556,45,729,14337,UNSAT,0.042374721000669524,1,22,0,22,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.08795649197418243,1,57,0,57,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.03525465200073086,1,18,0,18,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.03373400800046511,1,17,0,17,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.0413727929990273,1,22,0,22,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.025810369988903403,1,11,0,11,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.028585079009644687,1,13,0,13,0,0,,,,UNSAT,True
9,0.41975308641975306,34,729,14326,UNSAT,0.042492752021644264,1,22,0,22,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.0557209599937778,1,32,0,32,0,0,,,,UNSAT,True
9,0.5555555555555556,45,729,14337,UNSAT,0.07120489599765278,1,43,0,43,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.0744517499988433,1,47,0,47,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.04093836300307885,1,21,0,21,0,0,,,,UNSAT,True
9,0.4567901234567901,37,729,14329,UNSAT,0.07847835498978384,1,50,0,50,0,0,,,,UNSAT,True
9,0.38271604938271603,31,729,14323,UNSAT,0.1472371510171797,1,104,0,104,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.0949404579878319,1,62,0,62,0,0,,,,UNSAT,True
9,0.4567901234567901,37,729,14329,UNSAT,0.031372129975352436,1,15,0,15,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.051197622990002856,1,29,0,29,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.03069537301780656,1,15,0,15,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.03298526999424212,1,16,0,16,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.23389894599677064,1,185,0,185,0,0,,,,UNSAT,True
9,0.3950617283950617,32,729,14324,UNSAT,0.03136406998964958,1,14,0,14,0,0,,,,UNSAT,True
9,0.6296296296296297,51,729,14343,UNSAT,0.08898691699141636,1,58,0,58,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.02825851400848478,1,12,0,12,0,0,,,,UNSAT,True
9,0.5925925925925926,48,729,14340,UNSAT,0.046295723994262516,1,26,0,26,0,0,,,,UNSAT,True
9,0.38271604938271603,31,729,14323,UNSAT,0.08124094799859449,1,51,0,51,0,0,,,,UNSAT,True
9,0.5555555555555556,45,729,14337,UNSAT,0.08713405899470672,1,56,0,56,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.051096128998324275,1,29,0,29,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.03426636700169183,1,18,0,18,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.0697385479870718,1,44,0,44,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.04409592199954204,1,24,0,24,0,0,,,,UNSAT,True
9,0.3950617283950617,32,729,14324,UNSAT,0.027158877026522532,1,12,0,12,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.049873739015311,1,27,0,27,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.025405535008758307,1,11,0,11,0,0,,,,UNSAT,True
9,0.6049382716049383,49,729,14341,UNSAT,0.04175602999748662,1,22,0,22,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.029556343011790887,1,14,0,14,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.04190939597901888,1,22,0,22,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.050624236988369375,1,29,0,29,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.03874860200448893,1,19,0,19,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.05546872699051164,1,32,0,32,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.07978018998983316,1,51,0,51,0,0,,,,UNSAT,True
