size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
25,0.1904,119,15625,810219,UNSAT,13.453961886989418,1,140,0,140,0,0,,,,UNSAT,True
25,0.1856,116,15625,810216,UNSAT,5.842658128996845,1,55,0,55,0,0,,,,UNSAT,True
25,0.1984,124,15625,810224,UNSAT,13.3623783380026,1,138,0,138,0,0,,,,UNSAT,True
25,0.2208,138,15625,810238,UNSAT,16.761649813997792,1,175,0,175,0,0,,,,UNSAT,True
25,0.2048,128,15625,810228,UNSAT,36.9716763519973,1,405,0,405,0,0,,,,UNSAT,True
25,0.1904,119,15625,810219,UNSAT,15.17945115501061,1,156,0,156,0,0,,,,UNSAT,True
25,0.2016,126,15625,810226,UNSAT,68.29463263897924,1,755,0,755,0,0,,,,UNSAT,True
25,0.208,130,15625,810230,UNSAT,17.67773223001859,1,184,0,184,0,0,,,,UNSAT,True
25,0.216,135,15625,810235,UNSAT,4.720447464991594,1,43,0,43,0,0,,,,UNSAT,True
25,0.1856,116,15625,810216,UNSAT,30.492931598011637,1,331,0,331,0,0,,,,UNSAT,True
