size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.48148148148148145,39,729,14331,UNSAT,0.09272513299947605,1,59,0,59,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.14384178500040434,1,98,0,98,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.03604782800539397,1,18,0,18,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.03348159999586642,1,15,0,15,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.035865330981323496,1,18,0,18,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.03727805899688974,1,19,0,19,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.04162904800614342,1,22,0,22,0,0,,,,UNSAT,True
9,0.4567901234567901,37,729,14329,UNSAT,0.04775197300477885,1,26,0,26,0,0,,,,UNSAT,True
9,0.4444444444444444,36,729,14328,UNSAT,0.12202414602506906,1,82,0,82,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.05431332500302233,1,31,0,31,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.04834604900679551,1,26,0,26,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.04942325400770642,1,28,0,28,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.09963093500118703,1,64,0,64,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.03268145502079278,1,16,0,16,0,0,,,,UNSAT,True
9,0.5555555555555556,45,729,14337,UNSAT,0.04278830598923378,1,22,0,22,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.08907309101778083,1,57,0,57,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.03541816401411779,1,18,0,18,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.03348968000500463,1,17,0,17,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.04133982700295746,1,22,0,22,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.02593747799983248,1,11,0,11,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.02874953398713842,1,13,0,13,0,0,,,,UNSAT,True
9,0.41975308641975306,34,729,14326,UNSAT,0.042298301006667316,1,22,0,22,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.056119233020581305,1,32,0,32,0,0,,,,UNSAT,True
9,0.5555555555555556,45,729,14337,UNSAT,0.07189640100114048,1,43,0,43,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.07610849998309277,1,47,0,47,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.04155344399623573,1,21,0,21,0,0,,,,UNSAT,True
9,0.4567901234567901,37,729,14329,UNSAT,0.07930248201591894,1,50,0,50,0,0,,,,UNSAT,True
9,0.38271604938271603,31,729,14323,UNSAT,0.14800567799829878,1,104,0,104,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.09566235900274478,1,62,0,62,0,0,,,,UNSAT,True
9,0.4567901234567901,37,729,14329,UNSAT,0.031457617005798966,1,15,0,15,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.0516734330158215,1,29,0,29,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.0310961389914155,1,15,0,15,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.033611247985390946,1,16,0,16,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.23463944700779393,1,185,0,185,0,0,,,,UNSAT,True
9,0.3950617283950617,32,729,14324,UNSAT,0.03129449501284398,1,14,0,14,0,0,,,,UNSAT,True
9,0.6296296296296297,51,729,14343,UNSAT,0.08972166499006562,1,58,0,58,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.028969806007808074,1,12,0,12,0,0,,,,UNSAT,True
9,0.5925925925925926,48,729,14340,UNSAT,0.047529292991384864,1,26,0,26,0,0,,,,UNSAT,True
9,0.38271604938271603,31,729,14323,UNSAT,0.08183545901556499,1,51,0,51,0,0,,,,UNSAT,True
9,0.5555555555555556,45,729,14337,UNSAT,0.08806033001746982,1,56,0,56,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.051323802006663755,1,29,0,29,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.035471114999381825,1,18,0,18,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.07154989399714395,1,44,0,44,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.04425484698731452,1,24,0,24,0,0,,,,UNSAT,True
9,0.3950617283950617,32,729,14324,UNSAT,0.02734806397347711,1,12,0,12,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.05064155301079154,1,27,0,27,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.026314752991311252,1,11,0,11,0,0,,,,UNSAT,True
9,0.6049382716049383,49,729,14341,UNSAT,0.04286560800392181,1,22,0,22,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.029908930999226868,1,14,0,14,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.042665351007599384,1,22,0,22,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.05153947102371603,1,29,0,29,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.03865747101372108,1,19,0,19,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.0559036860067863,1,32,0,32,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.08110558599582873,1,51,0,51,0,0,,,,UNSAT,True
9,0.38271604938271603,31,729,14323,UNSAT,0.02458536298945546,1,10,0,10,0,0,,,,UNSAT,True
