size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
25,0.1872,117,15625,810217,UNSAT,437.08109919098206,1,6497,0,6497,0,0,,,,UNSAT,True
25,0.1904,119,15625,810219,UNSAT,278.9679674769868,1,3562,0,3562,0,0,,,,UNSAT,True
25,0.184,115,15625,810215,TIMEOUT,600.0102365819912,1,10164,583,9580,583,0,,,,SAT,False
25,0.192,120,15625,810220,TIMEOUT,600.000058775011,1,10447,590,9856,590,0,,,,SAT,False
25,0.2192,137,15625,810237,TIMEOUT,600.0001425670052,1,10999,508,10490,508,0,,,,SAT,False
25,0.2,125,15625,810225,TIMEOUT,600.0000562579953,1,10393,523,9869,523,0,,,,SAT,False
25,0.1824,114,15625,810214,UNSAT,441.758092079981,1,6469,0,6469,0,0,,,,UNSAT,True
25,0.216,135,15625,810235,UNSAT,169.73234037900693,1,1971,0,1971,0,0,,,,UNSAT,True
25,0.2112,132,15625,810232,TIMEOUT,600.0000556820014,1,11006,624,10381,624,0,,,,SAT,False
25,0.2096,131,15625,810231,UNSAT,262.39628604101017,1,3403,0,3403,0,0,,,,UNSAT,True
