size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.345679012345679,28,729,14320,SAT,0.4311957060126588,1,729,0,729,0,729,True,True,,SAT,True
9,0.2839506172839506,23,729,14315,SAT,0.41824032602016814,1,729,0,729,0,729,True,True,,SAT,True
9,0.35802469135802467,29,729,14321,SAT,0.42976728500798345,1,729,0,729,0,729,True,True,,SAT,True
9,0.3333333333333333,27,729,14319,SAT,0.4266495079791639,1,729,0,729,0,729,True,True,,SAT,True
9,0.2222222222222222,18,729,14310,SAT,0.8886275809782092,1,3676,40,3674,40,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.4274528929963708,1,729,0,729,0,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.42507350401137955,1,729,0,729,0,729,True,True,,SAT,True
9,0.2839506172839506,23,729,14315,SAT,0.4236249559908174,1,729,0,729,0,729,True,True,,SAT,True
9,0.38271604938271603,31,729,14323,SAT,0.4261645980004687,1,729,0,729,0,729,True,True,,SAT,True
9,0.30864197530864196,25,729,14317,SAT,0.42203485799836926,1,729,0,729,0,729,True,True,,SAT,True
9,0.32098765432098764,26,729,14318,SAT,0.4201601429958828,1,729,0,729,0,729,True,True,,SAT,True
9,0.2839506172839506,23,729,14315,SAT,0.42497166301473044,1,729,0,729,0,729,True,True,,SAT,True
9,0.2962962962962963,24,729,14316,SAT,0.4253659640089609,1,729,0,729,0,729,True,True,,SAT,True
9,0.2716049382716049,22,729,14314,SAT,0.415990198001964,1,729,0,729,0,729,True,True,,SAT,True
9,0.2839506172839506,23,729,14315,SAT,0.42239582701586187,1,729,0,729,0,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.4138239840103779,1,729,0,729,0,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.4548747450171504,1,1085,5,1084,5,729,True,True,,SAT,True
9,0.30864197530864196,25,729,14317,SAT,0.4236586779879872,1,729,0,729,0,729,True,True,,SAT,True
9,0.35802469135802467,29,729,14321,SAT,0.42202141901361756,1,729,0,729,0,729,True,True,,SAT,True
9,0.32098765432098764,26,729,14318,SAT,0.42296807101229206,1,729,0,729,0,729,True,True,,SAT,True
9,0.345679012345679,28,729,14320,SAT,0.42387702999985777,1,729,0,729,0,729,True,True,,SAT,True
9,0.14814814814814814,12,729,14304,SAT,20.9692732259864,1,108307,1792,108303,1792,729,True,True,,SAT,True
9,0.37037037037037035,30,729,14322,SAT,0.42938596798921935,1,729,0,729,0,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.4234320379910059,1,730,1,729,1,729,True,True,,SAT,True
9,0.2962962962962963,24,729,14316,SAT,0.42908715902012773,1,729,0,729,0,729,True,True,,SAT,True
9,0.2716049382716049,22,729,14314,SAT,0.424958729010541,1,729,0,729,0,729,True,True,,SAT,True
9,0.32098765432098764,26,729,14318,SAT,0.43119813298108056,1,729,0,729,0,729,True,True,,SAT,True
9,0.3333333333333333,27,729,14319,SAT,0.4337624069885351,1,729,0,729,0,729,True,True,,SAT,True
9,0.25925925925925924,21,729,14313,SAT,0.43118500302080065,1,729,0,729,0,729,True,True,,SAT,True
9,0.25925925925925924,21,729,14313,SAT,0.42542648801463656,1,729,0,729,0,729,True,True,,SAT,True
9,0.2839506172839506,23,729,14315,SAT,0.43409628901281394,1,729,0,729,0,729,True,True,,SAT,True
9,0.2716049382716049,22,729,14314,SAT,0.42065203000674956,1,729,0,729,0,729,True,True,,SAT,True
9,0.345679012345679,28,729,14320,SAT,0.43082161000347696,1,729,0,729,0,729,True,True,,SAT,True
9,0.32098765432098764,26,729,14318,SAT,0.43363221801701,1,729,0,729,0,729,True,True,,SAT,True
9,0.3333333333333333,27,729,14319,SAT,0.43037505898973905,1,729,0,729,0,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.4287103309761733,1,729,0,729,0,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.4302201470127329,1,729,0,729,0,729,True,True,,SAT,True
9,0.32098765432098764,26,729,14318,SAT,0.4324532159953378,1,729,0,729,0,729,True,True,,SAT,True
9,0.25925925925925924,21,729,14313,SAT,0.4343398050114047,1,729,0,729,0,729,True,True,,SAT,True
9,0.32098765432098764,26,729,14318,SAT,0.4320983170182444,1,729,0,729,0,729,True,True,,SAT,True
9,0.2716049382716049,22,729,14314,SAT,0.4311362220032606,1,729,0,729,0,729,True,True,,SAT,True
9,0.30864197530864196,25,729,14317,SAT,0.43378327900427394,1,729,0,729,0,729,True,True,,SAT,True
9,0.2222222222222222,18,729,14310,SAT,0.4288826670090202,1,729,0,729,0,729,True,True,,SAT,True
9,0.2222222222222222,18,729,14310,SAT,0.4310354180051945,1,775,2,774,2,729,True,True,,SAT,True
9,0.2345679012345679,19,729,14311,SAT,0.5002375809999648,1,1304,9,1302,9,729,True,True,,SAT,True
9,0.2962962962962963,24,729,14316,SAT,0.42844973399769515,1,729,0,729,0,729,True,True,,SAT,True
9,0.35802469135802467,29,729,14321,SAT,0.43608638900332153,1,729,0,729,0,729,True,True,,SAT,True
9,0.345679012345679,28,729,14320,SAT,0.4383863710099831,1,729,0,729,0,729,True,True,,SAT,True
9,0.2962962962962963,24,729,14316,SAT,0.433919714007061,1,729,0,729,0,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.43508677498903126,1,729,0,729,0,729,True,True,,SAT,True
9,0.25925925925925924,21,729,14313,SAT,0.43620697400183417,1,729,0,729,0,729,True,True,,SAT,True
9,0.2962962962962963,24,729,14316,SAT,0.43934023202746175,1,729,0,729,0,729,True,True,,SAT,True
9,0.2222222222222222,18,729,14310,SAT,0.43094908897182904,1,733,4,729,4,729,True,True,,SAT,True
9,0.30864197530864196,25,729,14317,SAT,0.435235900018597,1,729,0,729,0,729,True,True,,SAT,True
9,0.4074074074074074,33,729,14325,SAT,0.43935323899495415,1,729,0,729,0,729,True,True,,SAT,True
9,0.2716049382716049,22,729,14314,SAT,0.43020989900105633,1,729,0,729,0,729,True,True,,SAT,True
9,0.24691358024691357,20,729,14312,SAT,0.42746823898050934,1,729,0,729,0,729,True,True,,SAT,True
9,0.2222222222222222,18,729,14310,SAT,0.42877708000014536,1,729,0,729,0,729,True,True,,SAT,True
9,0.25925925925925924,21,729,14313,SAT,0.44238519298960455,1,797,3,795,3,729,True,True,,SAT,True
9,0.2839506172839506,23,729,14315,SAT,0.4344303010147996,1,729,0,729,0,729,True,True,,SAT,True
9,0.32098765432098764,26,729,14318,SAT,0.44109915700391866,1,729,0,729,0,729,True,True,,SAT,True
9,0.3333333333333333,27,729,14319,SAT,0.4377656749857124,1,729,0,729,0,729,True,True,,SAT,True
9,0.30864197530864196,25,729,14317,SAT,0.4360340219864156,1,729,0,729,0,729,True,True,,SAT,True
