size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
25,0.1872,117,15625,810217,UNSAT,412.474800217984,1,6497,0,6497,0,0,,,,UNSAT,True
25,0.1904,119,15625,810219,UNSAT,260.95701603699126,1,3562,0,3562,0,0,,,,UNSAT,True
25,0.184,115,15625,810215,TIMEOUT,600.0000727300067,1,12743,346,12403,346,0,,,,SAT,False
25,0.192,120,15625,810220,TIMEOUT,600.0000495440036,1,13019,343,12687,343,0,,,,SAT,False
25,0.2192,137,15625,810237,TIMEOUT,600.0000544470095,1,14225,358,13873,358,0,,,,SAT,False
25,0.2,125,15625,810225,TIMEOUT,600.0000585100206,1,13133,370,12769,370,0,,,,SAT,False
25,0.1824,114,15625,810214,UNSAT,407.31888994100154,1,6469,0,6469,0,0,,,,UNSAT,True
25,0.216,135,15625,810235,UNSAT,155.8298962469853,1,1971,0,1971,0,0,,,,UNSAT,True
25,0.2112,132,15625,810232,TIMEOUT,600.0000509759993,1,13260,389,12903,389,0,,,,SAT,False
25,0.2096,131,15625,810231,UNSAT,250.94914508401416,1,3403,0,3403,0,0,,,,UNSAT,True
