size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.32098765432098764,26,729,14318,UNSAT,0.41674051398877054,1,490,0,490,0,0,,,,UNSAT,True
9,0.4074074074074074,33,729,14325,UNSAT,0.23012184500112198,1,178,0,178,0,0,,,,UNSAT,True
9,0.345679012345679,28,729,14320,UNSAT,0.04283589599072002,1,23,0,23,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.18672349498956464,1,137,0,137,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.4240341299737338,1,506,0,506,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.2701547689794097,1,224,0,224,0,0,,,,UNSAT,True
9,0.37037037037037035,30,729,14322,UNSAT,0.25778977398294955,1,209,0,209,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.38413948999368586,1,388,0,388,0,0,,,,UNSAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.22435673300060444,1,174,0,174,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.4312238860002253,1,561,0,561,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.3798398530052509,1,384,0,384,0,0,,,,UNSAT,True
9,0.32098765432098764,26,729,14318,UNSAT,0.44463654499850236,1,704,0,704,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.03376701497472823,1,16,0,16,0,0,,,,UNSAT,True
9,0.2962962962962963,24,729,14316,UNSAT,0.3992480770102702,1,427,0,427,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.19874066897318698,1,151,0,151,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.33689862600294873,1,310,0,310,0,0,,,,UNSAT,True
9,0.35802469135802467,29,729,14321,UNSAT,0.09615565600688569,1,63,0,63,0,0,,,,UNSAT,True
9,0.37037037037037035,30,729,14322,UNSAT,0.32669511399581097,1,298,0,298,0,0,,,,UNSAT,True
9,0.345679012345679,28,729,14320,UNSAT,0.36081093599204905,1,355,0,355,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.2746932389854919,1,234,0,234,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.306998225976713,1,271,0,271,0,0,,,,UNSAT,True
9,0.37037037037037035,30,729,14322,UNSAT,0.41431181598454714,1,465,0,465,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.22032926901010796,1,172,0,172,0,0,,,,UNSAT,True
