size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.49382716049382713,40,729,14332,UNSAT,0.374961755995173,1,351,0,351,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.2786735889967531,1,214,0,214,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.04464535301667638,1,23,0,23,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.2991184249985963,1,240,0,240,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.46990919901872985,1,682,0,682,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.3676108280196786,1,330,0,330,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.39823393101687543,1,391,0,391,0,0,,,,UNSAT,True
9,0.49382716049382713,40,729,14332,UNSAT,0.37606467501609586,1,347,0,347,0,0,,,,UNSAT,True
9,0.4444444444444444,36,729,14328,UNSAT,0.04241728299530223,1,21,0,21,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.4358034800097812,1,495,0,495,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.17980637701111846,1,126,0,126,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.4610577910207212,1,682,0,682,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.034944305021781474,1,16,0,16,0,0,,,,UNSAT,True
9,0.6049382716049383,49,729,14341,UNSAT,0.4217100109963212,1,451,0,451,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.25404928700299934,1,198,0,198,0,0,,,,UNSAT,True
9,0.41975308641975306,34,729,14326,UNSAT,0.38537219501449727,1,372,0,372,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.09990694001317024,1,63,0,63,0,0,,,,UNSAT,True
9,0.6172839506172839,50,729,14342,UNSAT,0.42211940299603157,1,457,0,457,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.42881940898951143,1,474,0,474,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.3761871939932462,1,358,0,358,0,0,,,,UNSAT,True
9,0.43209876543209874,35,729,14327,UNSAT,0.3609846299805213,1,331,0,331,0,0,,,,UNSAT,True
9,0.5185185185185185,42,729,14334,UNSAT,0.44335037100245245,1,521,0,521,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.34528332800255157,1,308,0,308,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.4330593610065989,1,487,0,487,0,0,,,,UNSAT,True
9,0.5308641975308642,43,729,14335,UNSAT,0.4616191550157964,1,639,0,639,0,0,,,,UNSAT,True
9,0.5061728395061729,41,729,14333,UNSAT,0.3064035420247819,1,254,0,254,0,0,,,,UNSAT,True
9,0.6419753086419753,52,729,14344,UNSAT,0.1899097609857563,1,136,0,136,0,0,,,,UNSAT,True
9,0.4691358024691358,38,729,14330,UNSAT,0.2853891229897272,1,231,0,231,0,0,,,,UNSAT,True
9,0.5432098765432098,44,729,14336,UNSAT,0.4483012420241721,1,539,0,539,0,0,,,,UNSAT,True
9,0.43209876543209874,35,729,14327,UNSAT,0.4548934820049908,1,571,0,571,0,0,,,,UNSAT,True
9,0.48148148148148145,39,729,14331,UNSAT,0.46123168800841086,1,684,0,684,0,0,,,,UNSAT,True
9,0.5679012345679012,46,729,14338,UNSAT,0.304448612005217,1,253,0,253,0,0,,,,UNSAT,True
