size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.18518518518518517,15,729,14307,UNSAT,0.27356390500062844,1,248,0,248,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,SAT,32.27858934800315,1,225790,5222,225737,5222,729,True,True,,SAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.3203281859969138,1,297,0,297,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.39613252600247506,1,451,0,451,0,0,,,,UNSAT,True
9,0.1728395061728395,14,729,14306,UNSAT,0.030535852994944435,1,15,0,15,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,TIMEOUT,120.00003645700053,1,850389,22796,850242,22796,0,,,,SAT,False
9,0.2345679012345679,19,729,14311,UNSAT,0.029649189003976062,1,14,0,14,0,0,,,,UNSAT,True
9,0.24691358024691357,20,729,14312,UNSAT,0.36366910400101915,1,355,0,355,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,TIMEOUT,120.00002377799683,1,849276,21535,849194,21535,0,,,,SAT,False
9,0.1111111111111111,9,729,14301,TIMEOUT,120.000028577997,1,781235,19254,781059,19254,0,,,,SAT,False
9,0.14814814814814814,12,729,14304,TIMEOUT,120.00002570599463,1,870547,21436,870442,21436,0,,,,SAT,False
9,0.2345679012345679,19,729,14311,UNSAT,0.42145941499620676,1,491,0,491,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,SAT,0.4520598660019459,1,729,0,729,0,729,True,True,,SAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.2597072240023408,1,211,0,211,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,SAT,0.4896955930016702,1,1276,22,1269,22,729,True,True,,SAT,True
9,0.19753086419753085,16,729,14308,SAT,3.5023395090029226,1,23172,608,23112,608,729,True,True,,SAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.38579830700473394,1,388,0,388,0,0,,,,UNSAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.07339653699455084,1,45,0,45,0,0,,,,UNSAT,True
9,0.24691358024691357,20,729,14312,SAT,0.45045950500207255,1,729,0,729,0,729,True,True,,SAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.23095753200323088,1,181,0,181,0,0,,,,UNSAT,True
9,0.19753086419753085,16,729,14308,UNSAT,0.07277912899735384,1,45,0,45,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,TIMEOUT,120.00002034600038,1,821768,22666,821734,22666,0,,,,SAT,False
9,0.24691358024691357,20,729,14312,UNSAT,0.26241200199729064,1,213,0,213,0,0,,,,UNSAT,True
