size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.32098765432098764,26,729,14318,UNSAT,0.40235803500399925,1,490,0,490,0,0,,,,UNSAT,True
9,0.4074074074074074,33,729,14325,UNSAT,0.22441297900513746,1,178,0,178,0,0,,,,UNSAT,True
9,0.345679012345679,28,729,14320,UNSAT,0.04164944600779563,1,23,0,23,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.18135582402464934,1,137,0,137,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.40987832500832155,1,506,0,506,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.26215139898704365,1,224,0,224,0,0,,,,UNSAT,True
9,0.37037037037037035,30,729,14322,UNSAT,0.24955161500838585,1,209,0,209,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.37022028397768736,1,388,0,388,0,0,,,,UNSAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.21728953698766418,1,174,0,174,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.41683549497975037,1,561,0,561,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.36341907500172965,1,384,0,384,0,0,,,,UNSAT,True
9,0.32098765432098764,26,729,14318,UNSAT,0.4268018410075456,1,704,0,704,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.03289466100977734,1,16,0,16,0,0,,,,UNSAT,True
9,0.2962962962962963,24,729,14316,UNSAT,0.3777160439931322,1,427,0,427,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.1921715740172658,1,151,0,151,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.31975339498603716,1,310,0,310,0,0,,,,UNSAT,True
9,0.35802469135802467,29,729,14321,UNSAT,0.09273732799920253,1,63,0,63,0,0,,,,UNSAT,True
9,0.37037037037037035,30,729,14322,UNSAT,0.31291762899491005,1,298,0,298,0,0,,,,UNSAT,True
9,0.345679012345679,28,729,14320,UNSAT,0.3486268210108392,1,355,0,355,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.26482158098951913,1,234,0,234,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.2951025429938454,1,271,0,271,0,0,,,,UNSAT,True
9,0.37037037037037035,30,729,14322,UNSAT,0.39951885800110176,1,465,0,465,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.21163304199581034,1,172,0,172,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.3866657759936061,1,440,0,440,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.4008489730185829,1,481,0,481,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.23109873701469041,1,190,0,190,0,0,,,,UNSAT,True
9,0.32098765432098764,26,729,14318,UNSAT,0.0944079659821,1,64,0,64,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.18102489999728277,1,140,0,140,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.3785258319985587,1,414,0,414,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.3922059800243005,1,451,0,451,0,0,,,,UNSAT,True
9,0.2962962962962963,24,729,14316,UNSAT,0.3723921529890504,1,417,0,417,0,0,,,,UNSAT,True
9,0.38271604938271603,31,729,14323,UNSAT,0.32403723799507134,1,313,0,313,0,0,,,,UNSAT,True
9,0.345679012345679,28,729,14320,UNSAT,0.43383210999309085,1,649,0,649,0,0,,,,UNSAT,True
9,0.3950617283950617,32,729,14324,UNSAT,0.4317664210102521,1,659,0,659,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.3128496970166452,1,293,0,293,0,0,,,,UNSAT,True
9,0.32098765432098764,26,729,14318,UNSAT,0.42965418900712393,1,718,0,718,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.08432513399748132,1,55,0,55,0,0,,,,UNSAT,True
9,0.2962962962962963,24,729,14316,UNSAT,0.21445589000359178,1,176,0,176,0,0,,,,UNSAT,True
9,0.2962962962962963,24,729,14316,UNSAT,0.4225905259954743,1,578,0,578,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.10526925898739137,1,73,0,73,0,0,,,,UNSAT,True
9,0.3950617283950617,32,729,14324,UNSAT,0.26685045898193493,1,235,0,235,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.39359457400860265,1,469,0,469,0,0,,,,UNSAT,True
9,0.32098765432098764,26,729,14318,UNSAT,0.42868255299981683,1,609,0,609,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.14849399498780258,1,110,0,110,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.41512551601044834,1,529,0,529,0,0,,,,UNSAT,True
9,0.24691358024691357,20,729,14312,UNSAT,0.34469289900152944,1,342,0,342,0,0,,,,UNSAT,True
9,0.345679012345679,28,729,14320,UNSAT,0.18888450899976306,1,147,0,147,0,0,,,,UNSAT,True
9,0.2962962962962963,24,729,14316,UNSAT,0.24295496600097977,1,205,0,205,0,0,,,,UNSAT,True
9,0.2962962962962963,24,729,14316,UNSAT,0.25895345900789835,1,223,0,223,0,0,,,,UNSAT,True
9,0.38271604938271603,31,729,14323,UNSAT,0.05749304100754671,1,33,0,33,0,0,,,,UNSAT,True
9,0.345679012345679,28,729,14320,UNSAT,0.39881907499511726,1,459,0,459,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.3085191079881042,1,284,0,284,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.4100921500066761,1,521,0,521,0,0,,,,UNSAT,True
9,0.38271604938271603,31,729,14323,UNSAT,0.4303969680040609,1,593,0,593,0,0,,,,UNSAT,True
9,0.35802469135802467,29,729,14321,UNSAT,0.18368920701323077,1,143,0,143,0,0,,,,UNSAT,True
9,0.24691358024691357,20,729,14312,UNSAT,0.12537368599441834,1,89,0,89,0,0,,,,UNSAT,True
9,0.24691358024691357,20,729,14312,UNSAT,0.10667179399752058,1,74,0,74,0,0,,,,UNSAT,True
9,0.3333333333333333,27,729,14319,UNSAT,0.3925055840227287,1,444,0,444,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.36123064800631255,1,375,0,375,0,0,,,,UNSAT,True
9,0.37037037037037035,30,729,14322,UNSAT,0.4135778270137962,1,527,0,527,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.43124988602357917,1,650,0,650,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.31990780498017557,1,304,0,304,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.2982821539917495,1,270,0,270,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.1388935360009782,1,101,0,101,0,0,,,,UNSAT,True
