size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.2345679012345679,19,729,14311,UNSAT,0.08255954699416179,1,35,0,35,0,0,,,,UNSAT,True
9,0.24691358024691357,20,729,14312,UNSAT,0.2658705159992678,1,253,0,253,0,0,,,,UNSAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.07333410399587592,1,51,0,51,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.24464126900420524,1,220,0,220,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.2754500980008743,1,261,0,261,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.08627485400211299,1,61,0,61,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.1753974660023232,1,143,0,143,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,UNSAT,0.03972310000244761,1,23,0,23,0,0,,,,UNSAT,True
9,0.13580246913580246,11,729,14303,UNSAT,58.86380333600391,1,270154,4789,270154,4789,0,,,,,
9,0.16049382716049382,13,729,14305,UNSAT,0.11134668299928308,1,79,0,79,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.2467422979971161,1,208,0,208,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.02976151800248772,1,15,0,15,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.027521579999302048,1,12,0,12,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.30478398299601395,1,284,0,284,0,0,,,,UNSAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.07309550400532316,1,47,0,47,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.03002926000044681,1,15,0,15,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.04353117699793074,1,25,0,25,0,0,,,,UNSAT,True
9,0.19753086419753085,16,729,14308,UNSAT,0.1256627809998463,1,91,0,91,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.03237810100108618,1,17,0,17,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.04919401300139725,1,29,0,29,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.04403357500268612,1,25,0,25,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.04957184699742356,1,28,0,28,0,0,,,,UNSAT,True
9,0.1728395061728395,14,729,14306,UNSAT,0.06836423899949295,1,44,0,44,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.0887645929979044,1,59,0,59,0,0,,,,UNSAT,True
9,0.13580246913580246,11,729,14303,UNSAT,0.14474661900021601,1,104,0,104,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.03980979399784701,1,21,0,21,0,0,,,,UNSAT,True
9,0.1728395061728395,14,729,14306,UNSAT,0.12654237799870316,1,92,0,92,0,0,,,,UNSAT,True
9,0.2962962962962963,24,729,14316,UNSAT,0.038635823999356944,1,20,0,20,0,0,,,,UNSAT,True
9,0.24691358024691357,20,729,14312,UNSAT,0.17749789800291182,1,138,0,138,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.09178704200166976,1,62,0,62,0,0,,,,UNSAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.03257539000333054,1,17,0,17,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.10935825400520116,1,78,0,78,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.04873970000335248,1,28,0,28,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.2550201560006826,1,219,0,219,0,0,,,,,
9,0.19753086419753085,16,729,14308,UNSAT,0.15459947899944382,1,114,0,114,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.23183373500069138,1,138,0,138,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.41082657200604444,1,556,0,556,0,0,,,,,
9,0.20987654320987653,17,729,14309,UNSAT,0.036514328996418044,1,20,0,20,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.12309251700207824,1,88,0,88,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.1964201340015279,1,158,0,158,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,UNSAT,0.046660579995659646,1,27,0,27,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.07678120800119359,1,51,0,51,0,0,,,,UNSAT,True
9,0.1728395061728395,14,729,14306,UNSAT,0.07875833399884868,1,52,0,52,0,0,,,,UNSAT,True
9,0.13580246913580246,11,729,14303,UNSAT,0.24451253999723122,1,205,0,205,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,TIMEOUT,120.00003452999954,1,606932,9995,606906,9995,0,,,,,
9,0.20987654320987653,17,729,14309,UNSAT,0.12573169200186385,1,87,0,87,0,0,,,,UNSAT,True
9,0.25925925925925924,21,729,14313,UNSAT,0.03342760600207839,1,17,0,17,0,0,,,,UNSAT,True
9,0.19753086419753085,16,729,14308,UNSAT,0.12505386600241764,1,86,0,86,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.16855615700478666,1,124,0,124,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.029598111999803223,1,13,0,13,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.08121211799880257,1,53,0,53,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.17548873499617912,1,131,0,131,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.0346200290005072,1,18,0,18,0,0,,,,UNSAT,True
9,0.2839506172839506,23,729,14315,UNSAT,0.04753991199686425,1,27,0,27,0,0,,,,UNSAT,True
9,0.1728395061728395,14,729,14306,UNSAT,0.030595112999435514,1,15,0,15,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.07580009999946924,1,48,0,48,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.054786228996817954,1,32,0,32,0,0,,,,UNSAT,True
9,0.2222222222222222,18,729,14310,UNSAT,0.04920782100089127,1,28,0,28,0,0,,,,UNSAT,True
9,0.2716049382716049,22,729,14314,UNSAT,0.0831034759976319,1,53,0,53,0,0,,,,UNSAT,True
9,0.30864197530864196,25,729,14317,UNSAT,0.03474059899599524,1,18,0,18,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.24573560700082453,1,201,0,201,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.06182307699782541,1,37,0,37,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.036243362999812234,1,18,0,18,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.025280877001932822,1,11,0,11,0,0,,,,UNSAT,True
9,0.19753086419753085,16,729,14308,UNSAT,0.180970833003812,1,138,0,138,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,UNSAT,0.2758742189980694,1,238,0,238,0,0,,,,UNSAT,True
9,0.1728395061728395,14,729,14306,UNSAT,0.17338738599937642,1,130,0,130,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,TIMEOUT,120.00003074100096,1,555045,9038,555028,9038,0,,,,,
9,0.24691358024691357,20,729,14312,UNSAT,0.1654364509959123,1,122,0,122,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.101471550995484,1,66,0,66,0,0,,,,UNSAT,True
9,0.2345679012345679,19,729,14311,UNSAT,0.045114938002370764,1,25,0,25,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.16668120000394993,1,121,0,121,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.08450744199944893,1,55,0,55,0,0,,,,UNSAT,True
9,0.18518518518518517,15,729,14307,UNSAT,0.20067873699736083,1,152,0,152,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.026223042004858144,1,11,0,11,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.23167865299910773,1,183,0,183,0,0,,,,UNSAT,True
9,0.20987654320987653,17,729,14309,UNSAT,0.043383983997046016,1,24,0,24,0,0,,,,UNSAT,True
