size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00008483500278,1,414807,6438,414792,6438,0,,,,,
9,0.06172839506172839,5,729,14297,UNSAT,0.15929243600112386,1,88,0,88,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,UNSAT,0.16841886700422037,1,105,0,105,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.2990185119997477,1,203,0,203,0,0,,,,UNSAT,True
9,0.037037037037037035,3,729,14295,TIMEOUT,120.00003137200838,1,435667,7781,435639,7781,0,,,,,
9,0.1111111111111111,9,729,14301,UNSAT,0.09194986699731089,1,50,0,50,0,0,,,,UNSAT,True
9,0.07407407407407407,6,729,14298,UNSAT,0.17635406299086753,1,104,0,104,0,0,,,,UNSAT,True
9,0.08641975308641975,7,729,14299,TIMEOUT,120.000031011994,1,452412,7345,452400,7345,0,,,,,
9,0.07407407407407407,6,729,14298,UNSAT,0.22710564600129146,1,148,0,148,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,UNSAT,0.3035321869974723,1,213,0,213,0,0,,,,UNSAT,True
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00002727699757,1,399883,6538,399868,6538,0,,,,,
9,0.12345679012345678,10,729,14302,UNSAT,0.26272242299455684,1,183,0,183,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,UNSAT,0.08558778099541087,1,45,0,45,0,0,,,,UNSAT,True
9,0.13580246913580246,11,729,14303,TIMEOUT,120.00002913699427,1,492813,7972,492799,7972,0,,,,,
9,0.13580246913580246,11,729,14303,UNSAT,0.23114931699819863,1,156,0,156,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,TIMEOUT,120.00003873600508,1,491519,8601,491496,8601,0,,,,,
9,0.20987654320987653,17,729,14309,UNSAT,0.03537015499023255,1,13,0,13,0,0,,,,UNSAT,True
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00003121999907,1,480843,7202,480819,7202,0,,,,,
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00003648099664,1,525788,8506,525769,8506,0,,,,,
9,0.07407407407407407,6,729,14298,UNSAT,0.1865313000016613,1,117,0,117,0,0,,,,UNSAT,True
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00002717600728,1,472813,7521,472792,7521,0,,,,,
9,0.09876543209876543,8,729,14300,UNSAT,0.32529043999966234,1,248,0,248,0,0,,,,,
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00002306999522,1,463587,7264,463561,7264,0,,,,,
9,0.12345679012345678,10,729,14302,TIMEOUT,120.00003135100997,1,480734,7580,480709,7580,0,,,,,
9,0.13580246913580246,11,729,14303,UNSAT,0.03084705999935977,1,12,0,12,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,UNSAT,0.05498097698728088,1,26,0,26,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,UNSAT,0.20233826800540555,1,132,0,132,0,0,,,,UNSAT,True
9,0.024691358024691357,2,729,14294,TIMEOUT,120.00002142500307,1,524924,8214,524901,8214,0,,,,,
9,0.08641975308641975,7,729,14299,UNSAT,0.16525275800086092,1,103,0,103,0,0,,,,UNSAT,True
9,0.13580246913580246,11,729,14303,UNSAT,0.06994762300746515,1,35,0,35,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.19147454400081187,1,126,0,126,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.2639018179906998,1,190,0,190,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.2055135260015959,1,138,0,138,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,TIMEOUT,120.0000235769985,1,426408,7048,426387,7048,0,,,,,
9,0.1111111111111111,9,729,14301,TIMEOUT,120.00003002400626,1,492247,7813,492229,7813,0,,,,,
9,0.09876543209876543,8,729,14300,UNSAT,0.2750171160005266,1,188,0,188,0,0,,,,UNSAT,True
9,0.04938271604938271,4,729,14296,TIMEOUT,120.00002269700053,1,483990,7790,483957,7790,0,,,,,
9,0.1111111111111111,9,729,14301,UNSAT,0.32303288200637326,1,245,0,245,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,UNSAT,0.2268164079869166,1,146,0,146,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,TIMEOUT,120.00002222899639,1,489429,8459,489416,8459,0,,,,,
9,0.06172839506172839,5,729,14297,TIMEOUT,120.00003097800072,1,447616,7352,447582,7352,0,,,,,
9,0.08641975308641975,7,729,14299,UNSAT,0.231953912996687,1,151,0,151,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,UNSAT,0.09500763699179515,1,52,0,52,0,0,,,,UNSAT,True
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00002681100159,1,540330,9138,540305,9138,0,,,,,
9,0.07407407407407407,6,729,14298,UNSAT,0.053062998995301314,1,26,0,26,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,UNSAT,0.06757448399730492,1,35,0,35,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00002325300011,1,458597,7876,458579,7876,0,,,,,
9,0.06172839506172839,5,729,14297,TIMEOUT,120.0000257770007,1,475936,7733,475916,7733,0,,,,,
9,0.12345679012345678,10,729,14302,UNSAT,0.32040339200466406,1,240,0,240,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,UNSAT,0.24237165499653202,1,163,0,163,0,0,,,,UNSAT,True
9,0.06172839506172839,5,729,14297,TIMEOUT,120.00002303000656,1,493626,8455,493593,8455,0,,,,,
9,0.1111111111111111,9,729,14301,UNSAT,0.03275098199083004,1,12,0,12,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00002413299808,1,510030,9232,510000,9232,0,,,,,
9,0.1111111111111111,9,729,14301,UNSAT,0.04519383299339097,1,20,0,20,0,0,,,,UNSAT,True
9,0.037037037037037035,3,729,14295,TIMEOUT,120.00002300900815,1,509701,8789,509663,8789,0,,,,,
9,0.06172839506172839,5,729,14297,TIMEOUT,120.0000284719863,1,432648,7472,432624,7472,0,,,,,
9,0.14814814814814814,12,729,14304,UNSAT,0.29603158999816515,1,214,0,214,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.18759797100210562,1,119,0,119,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.14100521197542548,1,87,0,87,0,0,,,,UNSAT,True
9,0.07407407407407407,6,729,14298,UNSAT,0.13556850998429582,1,82,0,82,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,UNSAT,0.16204438300337642,1,101,0,101,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,UNSAT,0.25258910001139157,1,176,0,176,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,UNSAT,0.30389711298630573,1,219,0,219,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.31675784999970347,1,239,0,239,0,0,,,,,
9,0.09876543209876543,8,729,14300,UNSAT,0.11757306900108233,1,66,0,66,0,0,,,,UNSAT,True
9,0.07407407407407407,6,729,14298,UNSAT,0.0444349070021417,1,21,0,21,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00002476200461,1,463206,8723,463191,8723,0,,,,,
9,0.12345679012345678,10,729,14302,UNSAT,0.041220293001970276,1,19,0,19,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.09559251100290567,1,51,0,51,0,0,,,,UNSAT,True
9,0.08641975308641975,7,729,14299,UNSAT,0.08487973001319915,1,47,0,47,0,0,,,,UNSAT,True
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00002310500713,1,453131,8389,453107,8389,0,,,,,
9,0.1111111111111111,9,729,14301,UNSAT,0.09928070500609465,1,56,0,56,0,0,,,,UNSAT,True
9,0.08641975308641975,7,729,14299,UNSAT,0.09948439899017103,1,57,0,57,0,0,,,,UNSAT,True
9,0.08641975308641975,7,729,14299,UNSAT,0.04287083199596964,1,20,0,20,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,UNSAT,0.048116780002601445,1,23,0,23,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,UNSAT,0.039269735978450626,1,17,0,17,0,0,,,,UNSAT,True
9,0.13580246913580246,11,729,14303,UNSAT,0.12916189100360498,1,79,0,79,0,0,,,,UNSAT,True
9,0.06172839506172839,5,729,14297,UNSAT,0.14346234500408173,1,87,0,87,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,UNSAT,0.17686008699820377,1,113,0,113,0,0,,,,UNSAT,True
9,0.08641975308641975,7,729,14299,UNSAT,0.19211884497781284,1,123,0,123,0,0,,,,UNSAT,True
9,0.12345679012345678,10,729,14302,UNSAT,0.04305580901564099,1,20,0,20,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,UNSAT,0.2324393150047399,1,157,0,157,0,0,,,,UNSAT,True
9,0.16049382716049382,13,729,14305,UNSAT,0.31014674398466013,1,228,0,228,0,0,,,,UNSAT,True
9,0.13580246913580246,11,729,14303,UNSAT,0.034999895025976,1,15,0,15,0,0,,,,UNSAT,True
9,0.012345679012345678,1,729,14293,TIMEOUT,120.00002612400567,1,581987,9438,581950,9438,0,,,,,
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00002964001033,1,523473,8480,523454,8480,0,,,,,
9,0.09876543209876543,8,729,14300,UNSAT,0.3050284610071685,1,222,0,222,0,0,,,,UNSAT,True
9,0.14814814814814814,12,729,14304,UNSAT,0.3531785819795914,1,282,0,282,0,0,,,,UNSAT,True
9,0.1111111111111111,9,729,14301,UNSAT,0.09899617201881483,1,56,0,56,0,0,,,,UNSAT,True
9,0.08641975308641975,7,729,14299,TIMEOUT,120.00002732200664,1,513535,8061,513516,8061,0,,,,,
9,0.1111111111111111,9,729,14301,TIMEOUT,120.00003731998731,1,428881,7615,428856,7615,0,,,,,
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00002748100087,1,469659,7535,469629,7535,0,,,,,
9,0.06172839506172839,5,729,14297,SAT,53.37842199098668,1,249919,4390,249903,4390,729,True,True,,,
9,0.12345679012345678,10,729,14302,UNSAT,0.05843426097999327,1,29,0,29,0,0,,,,UNSAT,True
9,0.04938271604938271,4,729,14296,TIMEOUT,120.00002572897938,1,461204,8014,461174,8014,0,,,,,
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00003053797991,1,472971,7708,472939,7708,0,,,,,
9,0.13580246913580246,11,729,14303,UNSAT,0.06825073499931023,1,35,0,35,0,0,,,,UNSAT,True
9,0.09876543209876543,8,729,14300,UNSAT,0.16104711199295707,1,99,0,99,0,0,,,,UNSAT,True
9,0.06172839506172839,5,729,14297,TIMEOUT,120.00002509399201,1,443252,7648,443228,7648,0,,,,,
9,0.09876543209876543,8,729,14300,UNSAT,0.11119750299258158,1,64,0,64,0,0,,,,UNSAT,True
