size,clue_density,n_clues,num_vars,n_clauses,status,wall_time_s,dp_calls,unit_clause_checks,pure_literal_checks,remove_literal_calls,select_literal_calls,model_len,model_cnf_valid,model_semantic_valid,error,expected_status,is_correct
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00004115799675,1,384346,9408,384410,9408,0,,,,SAT,False
9,0.08641975308641975,7,729,14299,TIMEOUT,120.00003001998994,1,375727,10072,375758,10072,0,,,,SAT,False
9,0.20987654320987653,17,729,14309,SAT,0.4461871620005695,1,729,0,729,0,729,True,True,,SAT,True
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00002276300802,1,367061,8643,367190,8643,0,,,,SAT,False
9,0.06172839506172839,5,729,14297,TIMEOUT,120.00003812700743,1,296711,7785,296707,7785,0,,,,SAT,False
9,0.06172839506172839,5,729,14297,TIMEOUT,120.00002469800529,1,310845,9097,310939,9097,0,,,,SAT,False
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00004029899719,1,349893,8197,349955,8197,0,,,,SAT,False
9,0.04938271604938271,4,729,14296,TIMEOUT,120.000027201997,1,309537,7480,309495,7480,0,,,,SAT,False
9,0.12345679012345678,10,729,14302,TIMEOUT,120.00002247700468,1,384587,9722,384735,9722,0,,,,SAT,False
9,0.1111111111111111,9,729,14301,TIMEOUT,120.00002705599763,1,364914,9676,364971,9676,0,,,,SAT,False
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00002366901026,1,389422,9485,389528,9485,0,,,,SAT,False
9,0.08641975308641975,7,729,14299,TIMEOUT,120.00003875099355,1,373375,8534,373403,8534,0,,,,SAT,False
9,0.08641975308641975,7,729,14299,TIMEOUT,120.00002677500015,1,364287,9058,364328,9058,0,,,,SAT,False
9,0.07407407407407407,6,729,14298,TIMEOUT,120.00002761800715,1,321389,8954,321505,8954,0,,,,SAT,False
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00002674999996,1,371008,8289,371092,8289,0,,,,SAT,False
9,0.12345679012345678,10,729,14302,TIMEOUT,120.00003990900586,1,386961,9791,387158,9791,0,,,,SAT,False
9,0.08641975308641975,7,729,14299,TIMEOUT,120.00002612800745,1,345684,9199,345757,9199,0,,,,SAT,False
9,0.12345679012345678,10,729,14302,TIMEOUT,120.00002678800956,1,403444,9532,403592,9532,0,,,,SAT,False
9,0.09876543209876543,8,729,14300,TIMEOUT,120.00004058000923,1,390037,8944,390173,8944,0,,,,SAT,False
9,0.08641975308641975,7,729,14299,TIMEOUT,120.00003060200834,1,395498,9609,395523,9609,0,,,,SAT,False
9,0.1111111111111111,9,729,14301,TIMEOUT,120.00003532700066,1,381999,9221,382131,9221,0,,,,SAT,False
9,0.024691358024691357,2,729,14294,TIMEOUT,120.00009709699953,1,287375,7815,287267,7815,0,,,,SAT,False
